Result_ID;Company;System;Database_Software; Operating_System;Server_CPU_Type;nb_CPU's;Total_Processors;Total Cores;nb_CPU's;Total_Server_CPU's;Total_Cores;Total_Threads;Cluster;;Date_Submitted;CPU_Type;CPU_user;CPU_sys;CPU_iowait;CPU_idle;dskreads;pagreads;bufreads;rdcached;dskwrits;pagwrits;bufwrits;wrcached;bufwaits;lockreqs;lokwaits;deadlks;dltouts;ckpwaits ;compress;lchwaits;Taille block;V_Rot;Buffer_Pool;Read_Latency ;Write_Latency;bandwidth_reading;bandwidth_Write;Total_size_DB;Nbr_predicates_table ;Number_join_predicates_query ;size_table_participating _join;aggregate;sort;groupby;Number_tables_involving_query;Nbr_Join_Pred_IDX;Access _index_table;Nb_join_pred;Workload characteristic ;Currency;CPU_Cost ;IO_Cost;Total_Sys_Cost
42;Dell                ;PowerEdge 8450/900 DC                             ;Microsoft Windows 2000 Datacenter Server                              ;Red Hat Enterprise Linux Server 7.46;Intel Pentium III Xeon - 900 MHz                                      ;4;4;8;8;8;7;7;N;;8/22/2001;Intel Xeon X3000 MP - 3.0 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20705;0.26171;132.2 ;131.46;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;2;3;5;5;1;4;;USD;198,43;19644,78;19843,213
43;Dell                ;PowerEdge 8450                                    ;Microsoft Windows 2000 Datacenter Server                              ;Red Hat Enterprise Linux Server 7.47;Intel Pentium III Xeon - 700 MHz                                      ;8;4;8;8;8;8;8;N;;04/02/2001;Intel Xeon X3000 MP - 3.0 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20706;0.26172;132.2 ;131.47;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;3;3;5;;USD;152,93;15139,72;15292,648
44;Dell                ;PowerEdge 4400                                    ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.48;Intel Pentium III Xeon - 800 MHz                                      ;8;8;16;2;2;2;2;N;;3/30/2001;Intel Xeon X3000 MP - 3.0 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20707;0.26173;132.2 ;131.48;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;4;2;4;;USD;466,84;46217,43;46684,27
45;Dell                ;PowerEdge 6450                                    ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.49;Intel Pentium III Xeon - 700 MHz                                      ;4;4;4;3;3;3;3;N;;3/19/2001;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20708;0.26174;132.2 ;131.49;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;2;1;4;;USD;466,84;46217,44;46684,28
46;Dell                ;PowerEdge 6400                                    ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.50;Intel Pentium III Xeon - 700 MHz                                      ;4;4;4;3;3;3;3;N;;3/19/2001;Intel Xeon 7040 Dual-Core - 3.0 GHz                                   ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20709;0.26175;132.2 ;131.50;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;4;4;1;5;;USD;466,84;46217,45;46684,29
47;Dell                ;PowerEdge 6450-3P                                 ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.51;Intel Pentium III Xeon - 700 MHz                                      ;8;8;8;3;3;2;2;N;;3/19/2001;Intel Xeon MP - 3.33 GHz                                              ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20710;0.26176;132.2 ;131.51;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;2;2;4;;USD;466,84;46217,46;46684,3
48;Dell                ;PowerEdge 6400                                    ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.52;Intel Pentium III Xeon - 700 MHz                                      ;8;8;8;3;3;1;1;N;;3/19/2001;Intel Xeon X3000 MP - 3.0 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20711;0.26177;132.2 ;131.52;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;1;2;5;3;1;4;;USD;466,84;46217,47;46684,31
49;Dell                ;PowerEdge 6400 Client/Server w/4 PE1300 Front End ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.53;Intel Pentium III Xeon - 700 MHz                                      ;8;8;8;4;4;1;1;N;;3/19/2001;Intel Xeon X3000 MP - 3.0 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20712;0.26178;132.2 ;131.53;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;5;2;3;5;;USD;466,84;46217,47;46684,31
50;Dell                ;PowerEdge 6450                                    ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.54;Intel Pentium III - 700 MHz                                           ;4;4;4;4;4;3;3;N;;3/19/2001;Intel Xeon MP - 2.00 GHz                                              ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20713;0.26179;132.2 ;131.54;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;4;3;5;;USD;466,84;46217,47;46684,31
51;Fujitsu             ;PRIMEQUEST 580A 32p/64c                           ;Red Hat Enterprise Linux 4 AS                                         ;Red Hat Enterprise Linux Server 7.55;Intel Itanium 9150M Dual-Core - 1.66 GHz                              ;1;4;64;32;32;2;2;N;;12/04/2008;Fujitsu SPARC64 X - 3.0 GHz                                           ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20714;0.26180;132.2 ;131.55;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;4;1;5;;JPY;466,84;46217,47;46684,31
52;Fujitsu             ;PRIMEQUEST 540A 16p/32c                           ;Red Hat Enterprise Linux 4 AS                                         ;Red Hat Enterprise Linux Server 7.56;Intel Itanium 9150M Dual-Core - 1.66 GHz                              ;2;160;640;16;16;2;2;N;;11/22/2008;Intel Xeon X5460 Quad-Core - 3.16 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20715;0.26181;132.2 ;131.56;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;3;2;5;;USD;466,84;46217,47;46684,31
53;Fujitsu             ;PRIMEQUEST 580 32p/64c                            ;Red Hat Enterprise Linux 4 AS                                         ;Red Hat Enterprise Linux Server 7.57;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;2;96;384;32;32;4;4;N;;10/30/2007;Intel Xeon X5460 Quad-Core - 3.16 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20716;0.26182;132.2 ;131.57;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;4;4;1;3;;USD;466,84;46217,47;46684,31
54;Fujitsu             ;PRIMEQUEST 540 16p/32c                            ;Red Hat Enterprise Linux AS 4.0                                       ;Red Hat Enterprise Linux Server 7.58;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;64;64;64;16;16;2;4;N;;11/30/2006;Fujitsu SPARC64 - 1.3 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20717;0.26183;132.2 ;131.58;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;3;1;3;3;2;4;;USD;466,84;46217,47;46684,31
55;Fujitsu             ;PRIMEQUEST 480 c/s                                ;Red Hat Enterprise Linux 4 AS                                         ;Red Hat Enterprise Linux Server 7.59;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;64;64;64;32;32;78;156;N;;4/26/2006;Fujitsu SPARC64 - 1.3 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20718;0.26184;132.2 ;131.59;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;5;5;2;5;;USD;466,84;46217,47;46684,31
56;Fujitsu             ;PRIMEPOWER 2500                                   ;Sun Solaris 8                                                         ;Red Hat Enterprise Linux Server 7.60;Fujitsu SPARC64 - 1.3 GHz                                             ;40;80;320;64;64;104;104;N;;10/31/2003;Intel Xeon X5365 Quad-Core - 3.00 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20719;0.26185;132.2 ;131.60;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;3;2;3;;USD;466,84;46217,47;46684,31
57;Fujitsu             ;PRIMERGY T850                                     ;Microsoft Windows Server 2003 Enterprise Edition                      ;Red Hat Enterprise Linux Server 7.61;Intel Xeon - 1.6 GHz                                                  ;64;64;64;8;8;32;32;N;;1/22/2003;Fujitsu SPARC64 - 1.3 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;8;4.20720;0.26186;132.2 ;131.61;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;3;3;4;;EUR;466,84;46217,47;46684,31
58;Fujitsu             ;PRIMERGY R450                                     ;Microsoft Windows Server 2003 Enterprise Edition                      ;Red Hat Enterprise Linux Server 7.62;Intel Xeon MP - 2.00 GHz                                              ;64;64;64;4;4;18;18;N;;1/22/2003;Fujitsu SPARC64 - 1.3 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20721;0.26187;132.2 ;131.62;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;5;4;1;5;;EUR;466,84;46217,47;46684,31
59;Fujitsu             ;PRIMERGY H250                                     ;Microsoft Windows 2000 Advanced Server SP2                            ;Red Hat Enterprise Linux Server 7.63;Intel Xeon - 2.2 GHz                                                  ;1;2;44;2;2;3;3;N;;7/26/2002;Intel Xeon E5-2699 v4 - 2.20 GHz                                      ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20722;0.26188;132.2 ;131.63;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;2;1;5;;USD;466,84;46217,47;46684,31
60;Fujitsu             ;PRIMERGY R450                                     ;Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.64;Intel Xeon - 1.6 GHz                                                  ;1;2;36;4;4;18;18;N;;5/24/2002;Intel Xeon E5-2699 v3 - 2.30 GHz                                      ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20723;0.26189;132.2 ;131.64;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;3;3;1;3;;USD;466,84;46217,47;46684,31
61;Fujitsu             ;PRIMEPOWER 2000 c/s w 66 Front-Ends               ;Sun Solaris 8                                                         ;Red Hat Enterprise Linux Server 7.65;Fujitsu SPARC64 GP - 563 MHz                                          ;1;8;144;128;128;132;132;N;;8/28/2001;Intel Xeon E7-8890 v3 2.50GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20724;0.26190;132.2 ;131.65;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;2;2;5;;USD;466,84;46217,47;46684,31
62;Fujitsu             ;PRIMEPOWER 2000 c/s w /32 Front Ends              ;Sun Solaris 8                                                         ;Red Hat Enterprise Linux Server 7.66;Sun SPARC64 GP - 563 MHz                                              ;1;8;120;48;48;64;64;N;;4/13/2001;Intel Xeon E7-2890 v2 2.80 GHz                                        ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20725;0.26191;132.2 ;131.66;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;1;2;5;2;1;5;;USD;466,84;46217,47;46684,31
63;Fujitsu Siemens     ;PRIMERGY TX600 S3                                 ;Microsoft Windows Server 2003 Enterprise Edition SP1                  ;Red Hat Enterprise Linux Server 7.67;Intel Xeon 7041 Dual-Core - 3.0 GHz                                   ;1;4;72;4;4;12;12;N;;10/28/2005;Intel Xeon E7-8890 v3 2.50GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20726;0.26192;132.2 ;131.67;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;3;1;5;;USD;466,84;46217,47;46684,31
64;Fujitsu Siemens     ;PRIMERGY TX300                                    ;Microsoft Windows Server 2003 Enterprise Edition                      ;Red Hat Enterprise Linux Server 7.68;Intel Xeon DP - 3.06 GHz                                              ;1;2;36;2;2;4;4;N;;08/11/2003;Intel Xeon E5-2699 v3 - 2.30 GHz                                      ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20727;0.26193;132.2 ;131.68;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;3;3;2;4;;USD;466,84;46217,47;46684,31
65;Fujitsu Siemens     ;PRIMERGY R450                                     ;Microsoft Windows Server 2003 Enterprise Edition                      ;Red Hat Enterprise Linux Server 7.69;Intel Xeon MP - 2.00 GHz                                              ;1;4;60;4;4;6;6;N;;11/04/2002;Intel Xeon E7-4890 v2 - 2.80 GHz                                      ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20728;0.26194;132.2 ;131.69;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;4;1;4;;USD;466,84;46217,47;46684,31
66;Fujitsu Siemens     ;PRIMERGY T850                                     ;Microsoft Windows Server 2003 Enterprise Edition                      ;Red Hat Enterprise Linux Server 7.70;Intel Xeon - 1.6 GHz                                                  ;1;4;60;8;8;8;8;N;;10/07/2002;Intel Xeon E7-4890 v2 - 2.80 GHz                                      ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20729;0.26195;132.2 ;131.70;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;1;4;5;3;4;;USD;466,84;46217,47;46684,31
67;Fujitsu Siemens     ;PRIMERGY R450                                     ;Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.71;Intel Xeon - 1.6 GHz                                                  ;1;8;80;4;4;6;6;N;;03/12/2002;Intel Xeon E7-4870 - 2.40 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20730;0.26196;132.2 ;131.71;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;3;4;4;2;5;;USD;466,84;46217,47;46684,31
68;Fujitsu Siemens     ;PRIMERGY H250                                     ;Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.72;Intel Xeon - 2.2 GHz                                                  ;1;8;80;2;2;3;3;N;;2/25/2002;Intel Xeon E7-4870 - 2.40 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20731;0.26197;132.2 ;131.72;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;2;1;4;;USD;466,84;46217,47;46684,31
69;Fujitsu Siemens     ;Primergy F200                                     ;Microsoft Windows 2000 Server SP2                                     ;Red Hat Enterprise Linux Server 7.73;Intel Pentium III - 1.266 GHz                                         ;4;4;32;2;2;2;2;N;;10/25/2001;Intel Xeon X7560 8-Core - 2.27 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;8;10 000;52;4.20732;0.26198;132.2 ;131.73;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;2;2;5;;USD;466,84;46217,47;46684,31
70;Fujitsu Siemens     ;PRIMERGY H400 C/S with 3 PRIMERGY B210            ;Microsoft Windows 2000                                                ;Red Hat Enterprise Linux Server 7.74;Intel Pentium III Xeon - 900 MHz                                      ;2;2;24;4;4;6;6;N;;3/27/2001;AMD Opteron 6167 SE - 2.3 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20733;0.26199;132.2 ;131.74;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;5;4;3;5;;USD;466,84;46217,47;46684,31
71;HP                  ;HP ProLiant DL385 G7                              ;Microsoft Windows Server 2008 R2 Enterprise Edition                   ;Red Hat Enterprise Linux Server 7.75;AMD Opteron 6282 SE - 2.60 GHz                                        ;2;2;12;2;2;6;12;N;;11/15/2011;Intel Xeon X5680 Hex-Core - 3.33 GHz                                  ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20734;0.26200;132.2 ;131.75;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;2;3;5;5;1;5;;USD;466,84;46217,47;46684,31
72;HP                  ;HP ProLiant Blade BL685c G7                       ;Microsoft Windows Server 2008 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.76;AMD Opteron 6174 - 2.2 GHz                                            ;1;8;64;4;4;8;8;N;;5/23/2011;Intel Xeon X7560 8-Core - 2.27 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20735;0.26201;132.2 ;131.76;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;3;2;4;;USD;466,84;46217,47;46684,31
73;HP                  ;HP ProLiant DL380 G7                              ;Microsoft Windows Server 2008 R2 Enterprise Edition                   ;Red Hat Enterprise Linux Server 7.77;Intel Xeon X5690 Hex-Core - 3.46 GHz                                  ;4;4;48;2;2;6;12;N;;05/05/2011;AMD Opteron 6167 SE - 2.3 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20736;0.26202;132.2 ;131.77;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;4;1;5;;USD;466,84;46217,47;46684,31
